,train,validation
1,0.9156089425086975,0.9999681711196899
2,0.9156433343887329,0.9999681711196899
3,0.9155852794647217,0.9999681711196899
4,0.9154701828956604,0.9999681711196899
5,0.9155526757240295,0.9999681711196899
6,0.9155558943748474,0.9999681711196899
7,0.9154770970344543,0.9999681711196899
8,0.9155089259147644,0.9999681711196899
9,0.9155980944633484,0.9999681711196899
10,0.9155418872833252,0.9999681711196899
11,0.9155367016792297,0.9999681711196899
12,0.9156354665756226,0.9999681711196899
13,0.9154622554779053,0.9999681711196899
14,0.9152126312255859,0.9999681711196899
15,0.9155595302581787,0.9999681711196899
16,0.9155405163764954,0.9999681711196899
17,0.9154799580574036,0.9999681711196899
18,0.9154131412506104,0.9999681711196899
19,0.9157476425170898,0.9999681711196899
20,0.9156719446182251,0.9999681711196899
21,0.9155884981155396,0.9999681711196899
22,0.9155194163322449,0.9999681711196899
23,0.915715754032135,0.9999681711196899
24,0.9155530333518982,0.9999681711196899
25,0.9156826138496399,0.9999681711196899
26,0.9155449271202087,0.9999681711196899
27,0.9154621362686157,0.9999681711196899
28,0.9154524803161621,0.9999681711196899
29,0.9154577255249023,0.9999681711196899
30,0.9155645370483398,0.9999681711196899
31,0.9157451391220093,0.9999681711196899
32,0.9156671762466431,0.9999681711196899
33,0.9156001806259155,0.9999681711196899
34,0.9153432846069336,0.9999681711196899
35,0.9153152108192444,0.9999681711196899
36,0.9155309200286865,0.9999681711196899
37,0.9155555963516235,0.9999681711196899
38,0.9156374931335449,0.9999681711196899
39,0.9156762957572937,0.9999681711196899
40,0.9154402017593384,0.9999681711196899
41,0.9156126976013184,0.9999681711196899
42,0.9154276847839355,0.9999681711196899
43,0.9156609773635864,0.9999681711196899
44,0.9155548810958862,0.9999681711196899
45,0.9154902100563049,0.9999681711196899
46,0.9154725670814514,0.9999681711196899
47,0.9156268835067749,0.9999681711196899
48,0.9154333472251892,0.9999681711196899
49,0.9155089259147644,0.9999681711196899
50,0.9155716300010681,0.9999681711196899
51,0.9156165719032288,0.9999681711196899
52,0.9155312180519104,0.9999681711196899
53,0.9155742526054382,0.9999681711196899
54,0.9156179428100586,0.9999681711196899
55,0.9154549837112427,0.9999681711196899
56,0.9156712889671326,0.9999681711196899
57,0.9155334830284119,0.9999681711196899
58,0.9157609343528748,0.9999681711196899
59,0.9154850840568542,0.9999681711196899
60,0.9156723022460938,0.9999681711196899
61,0.9153220057487488,0.9999681711196899
62,0.9154450297355652,0.9999681711196899
63,0.9154472351074219,0.9999681711196899
64,0.915510356426239,0.9999681711196899
65,0.9154885411262512,0.9999681711196899
66,0.915662944316864,0.9999681711196899
67,0.9156160950660706,0.9999681711196899
68,0.9155395030975342,0.9999681711196899
69,0.9154996871948242,0.9999681711196899
70,0.9157180786132812,0.9999681711196899
71,0.9155149459838867,0.9999681711196899
72,0.9155473113059998,0.9999681711196899
73,0.9155082106590271,0.9999681711196899
74,0.9154746532440186,0.9999681711196899
75,0.9156335592269897,0.9999681711196899
76,0.9157373309135437,0.9999681711196899
77,0.9156301021575928,0.9999681711196899
78,0.9154613018035889,0.9999681711196899
79,0.9153248071670532,0.9999681711196899
80,0.9157646894454956,0.9999681711196899
81,0.915518581867218,0.9999681711196899
82,0.9155867695808411,0.9999681711196899
83,0.9154725670814514,0.9999681711196899
84,0.9155607223510742,0.9999681711196899
85,0.9157030582427979,0.9999681711196899
