,train,validation
1,0.8657870888710022,0.9999730587005615
2,0.8654901385307312,0.9999730587005615
3,0.8659623265266418,0.9999730587005615
4,0.8656730651855469,0.9999730587005615
5,0.8658226728439331,0.9999730587005615
6,0.8659672141075134,0.9999730587005615
7,0.8654910922050476,0.9999730587005615
8,0.8658575415611267,0.9999730587005615
9,0.8660253882408142,0.9999730587005615
10,0.8655715584754944,0.9999730587005615
11,0.8658590316772461,0.9999730587005615
12,0.8661918640136719,0.9999730587005615
13,0.8660902976989746,0.9999730587005615
14,0.8660694360733032,0.9999730587005615
15,0.8660456538200378,0.9999730587005615
16,0.8660648465156555,0.9999730587005615
17,0.8660182952880859,0.9999730587005615
18,0.8658946752548218,0.9999730587005615
19,0.8654314875602722,0.9999730587005615
20,0.8659350275993347,0.9999730587005615
21,0.8662233948707581,0.9999730587005615
22,0.8657126426696777,0.9999730587005615
23,0.8657774925231934,0.9999730587005615
24,0.8661498427391052,0.9999730587005615
25,0.8657186031341553,0.9999730587005615
26,0.8658555150032043,0.9999730587005615
27,0.8655837774276733,0.9999730587005615
28,0.8663020730018616,0.9999730587005615
29,0.8656937479972839,0.9999730587005615
30,0.8658336400985718,0.9999730587005615
31,0.8655732274055481,0.9999730587005615
32,0.8658422231674194,0.9999730587005615
33,0.865958034992218,0.9999730587005615
34,0.8657774925231934,0.9999730587005615
35,0.8658064007759094,0.9999730587005615
36,0.865982711315155,0.9999730587005615
37,0.8661383390426636,0.9999730587005615
38,0.8658047318458557,0.9999730587005615
39,0.8658148646354675,0.9999730587005615
40,0.8659830689430237,0.9999730587005615
41,0.86581951379776,0.9999730587005615
42,0.8660184741020203,0.9999730587005615
43,0.8658791184425354,0.9999730587005615
44,0.8660221099853516,0.9999730587005615
45,0.865868866443634,0.9999730587005615
46,0.8659563064575195,0.9999730587005615
47,0.8657436966896057,0.9999730587005615
48,0.8657188415527344,0.9999730587005615
49,0.865954577922821,0.9999730587005615
50,0.8659141063690186,0.9999730587005615
51,0.8662658929824829,0.9999730587005615
52,0.8661813735961914,0.9999730587005615
53,0.8656826615333557,0.9999730587005615
54,0.8660990595817566,0.9999730587005615
55,0.86580491065979,0.9999730587005615
56,0.8659480810165405,0.9999730587005615
57,0.8655187487602234,0.9999730587005615
58,0.8660144209861755,0.9999730587005615
59,0.8657792210578918,0.9999730587005615
60,0.8659452795982361,0.9999730587005615
61,0.8661700487136841,0.9999730587005615
62,0.8659435510635376,0.9999730587005615
63,0.8659459948539734,0.9999730587005615
64,0.8656305074691772,0.9999730587005615
65,0.8661812543869019,0.9999730587005615
66,0.8659813404083252,0.9999730587005615
67,0.8660178184509277,0.9999730587005615
68,0.8658081293106079,0.9999730587005615
69,0.8660421371459961,0.9999730587005615
70,0.8658786416053772,0.9999730587005615
71,0.865913450717926,0.9999730587005615
72,0.8659949898719788,0.9999730587005615
73,0.8655098676681519,0.9999730587005615
74,0.8656265735626221,0.9999730587005615
75,0.8657803535461426,0.9999730587005615
76,0.8658230900764465,0.9999730587005615
77,0.8658615946769714,0.9999730587005615
78,0.8659309148788452,0.9999730587005615
79,0.8659117221832275,0.9999730587005615
80,0.8654180765151978,0.9999730587005615
81,0.8657983541488647,0.9999730587005615
82,0.8660137057304382,0.9999730587005615
83,0.8654916882514954,0.9999730587005615
84,0.8662331104278564,0.9999730587005615
85,0.865678071975708,0.9999730587005615
86,0.86617112159729,0.9999730587005615
87,0.8661240935325623,0.9999730587005615
88,0.8660380244255066,0.9999730587005615
89,0.8657478094100952,0.9999730587005615
90,0.8657693862915039,0.9999730587005615
91,0.8660928010940552,0.9999730587005615
92,0.8659449815750122,0.9999730587005615
93,0.8657155632972717,0.9999730587005615
94,0.8659985065460205,0.9999730587005615
95,0.8660324215888977,0.9999730587005615
96,0.8659994602203369,0.9999730587005615
97,0.8655714988708496,0.9999730587005615
98,0.8659588098526001,0.9999730587005615
99,0.8659818172454834,0.9999730587005615
100,0.8659970760345459,0.9999730587005615
101,0.8658275604248047,0.9999730587005615
102,0.8658264875411987,0.9999730587005615
103,0.8658181428909302,0.9999730587005615
104,0.8657889366149902,0.9999730587005615
105,0.8659186959266663,0.9999730587005615
106,0.8660382032394409,0.9999730587005615
107,0.8660820722579956,0.9999730587005615
108,0.8657641410827637,0.9999730587005615
109,0.8659861087799072,0.9999730587005615
110,0.8660708069801331,0.9999730587005615
111,0.8656942844390869,0.9999730587005615
112,0.866159975528717,0.9999730587005615
113,0.8657485246658325,0.9999730587005615
114,0.8661938905715942,0.9999730587005615
115,0.8658240437507629,0.9999730587005615
116,0.8659250736236572,0.9999730587005615
117,0.8659512996673584,0.9999730587005615
118,0.8659850358963013,0.9999730587005615
119,0.8655617237091064,0.9999730587005615
120,0.8660542964935303,0.9999730587005615
121,0.8661510348320007,0.9999730587005615
122,0.8659071922302246,0.9999730587005615
123,0.8661416172981262,0.9999730587005615
124,0.8660418391227722,0.9999730587005615
125,0.8654266595840454,0.9999730587005615
126,0.8660373687744141,0.9999730587005615
127,0.8662303686141968,0.9999730587005615
128,0.8657551407814026,0.9999730587005615
129,0.865617036819458,0.9999730587005615
130,0.8655018210411072,0.9999730587005615
131,0.8659449219703674,0.9999730587005615
132,0.8657510280609131,0.9999730587005615
133,0.8660814762115479,0.9999730587005615
134,0.8657789826393127,0.9999730587005615
135,0.8656815886497498,0.9999730587005615
136,0.8659822940826416,0.9999730587005615
137,0.8659231662750244,0.9999730587005615
138,0.8660078644752502,0.9999730587005615
139,0.8659359216690063,0.9999730587005615
140,0.8659648299217224,0.9999730587005615
141,0.8656655550003052,0.9999730587005615
142,0.865791380405426,0.9999730587005615
143,0.8659319877624512,0.9999730587005615
144,0.8661389946937561,0.9999730587005615
145,0.8658227324485779,0.9999730587005615
146,0.8656317591667175,0.9999730587005615
147,0.8658748865127563,0.9999730587005615
148,0.8657788634300232,0.9999730587005615
149,0.8660826086997986,0.9999730587005615
150,0.8660339713096619,0.9999730587005615
151,0.8656098246574402,0.9999730587005615
152,0.8658127784729004,0.9999730587005615
153,0.8655679821968079,0.9999730587005615
154,0.8657850027084351,0.9999730587005615
155,0.866127073764801,0.9999730587005615
156,0.8657495379447937,0.9999730587005615
157,0.8656612634658813,0.9999730587005615
158,0.8657880425453186,0.9999730587005615
159,0.8656231164932251,0.9999730587005615
160,0.8660341501235962,0.9999730587005615
161,0.8659906983375549,0.9999730587005615
162,0.8658165335655212,0.9999730587005615
163,0.8659115433692932,0.9999730587005615
164,0.8658292293548584,0.9999730587005615
165,0.8659613728523254,0.9999730587005615
166,0.8658946752548218,0.9999730587005615
167,0.865924060344696,0.9999730587005615
168,0.8660343289375305,0.9999730587005615
169,0.8656498789787292,0.9999730587005615
170,0.8656885027885437,0.9999730587005615
171,0.8662440180778503,0.9999730587005615
172,0.8658478856086731,0.9999730587005615
173,0.8656854033470154,0.9999730587005615
174,0.8659178614616394,0.9999730587005615
175,0.8657903075218201,0.9999730587005615
176,0.8657645583152771,0.9999730587005615
177,0.8656615614891052,0.9999730587005615
178,0.8657590746879578,0.9999730587005615
179,0.8661289811134338,0.9999730587005615
180,0.8659494519233704,0.9999730587005615
181,0.8656854033470154,0.9999730587005615
182,0.8657939434051514,0.9999730587005615
183,0.8657606244087219,0.9999730587005615
184,0.8659398555755615,0.9999730587005615
185,0.8658369183540344,0.9999730587005615
186,0.8658901453018188,0.9999730587005615
187,0.8660090565681458,0.9999730587005615
188,0.8656641244888306,0.9999730587005615
189,0.8660838007926941,0.9999730587005615
190,0.8659571409225464,0.9999730587005615
191,0.8656924366950989,0.9999730587005615
192,0.8655847311019897,0.9999730587005615
193,0.8657980561256409,0.9999730587005615
194,0.865721583366394,0.9999730587005615
195,0.866002082824707,0.9999730587005615
196,0.8661572337150574,0.9999730587005615
197,0.8660915493965149,0.9999730587005615
198,0.8655989766120911,0.9999730587005615
199,0.8660431504249573,0.9999730587005615
200,0.8659946918487549,0.9999730587005615
