,train,validation
1,0.9991588592529297,0.8721439838409424
2,0.9991576075553894,0.8721439838409424
3,0.9991510510444641,0.8721439838409424
4,0.9991596341133118,0.8721439838409424
5,0.9991550445556641,0.8721439838409424
6,0.9991586208343506,0.8721439838409424
7,0.9991587996482849,0.8721439838409424
8,0.9991571307182312,0.8721439838409424
9,0.9991594552993774,0.8721439838409424
10,0.9991602301597595,0.8721439838409424
11,0.999160647392273,0.8721439838409424
12,0.9991589784622192,0.8721439838409424
13,0.9991596937179565,0.8721439838409424
14,0.9991593360900879,0.8721439838409424
15,0.9991579651832581,0.8721439838409424
16,0.999158501625061,0.8721439838409424
17,0.9991576075553894,0.8721439838409424
18,0.9991582632064819,0.8721439838409424
19,0.999160647392273,0.8721439838409424
20,0.9991598725318909,0.8721439838409424
21,0.9991602301597595,0.8721439838409424
22,0.9991492033004761,0.8721439838409424
23,0.9991599917411804,0.8721439838409424
24,0.9991596937179565,0.8721439838409424
25,0.9991569519042969,0.8721439838409424
26,0.999160647392273,0.8721439838409424
27,0.9991591572761536,0.8721439838409424
28,0.9991608262062073,0.8721439838409424
29,0.9991601705551147,0.8721439838409424
30,0.99915611743927,0.8721439838409424
31,0.9991568922996521,0.8721439838409424
32,0.99915611743927,0.8721439838409424
33,0.9991587996482849,0.8721439838409424
34,0.9991604089736938,0.8721439838409424
35,0.9991587996482849,0.8721439838409424
36,0.9991531372070312,0.8721439838409424
37,0.9991601705551147,0.8721439838409424
38,0.9991601705551147,0.8721439838409424
39,0.9991577863693237,0.8721439838409424
40,0.9991536736488342,0.8721439838409424
41,0.9991603493690491,0.8721439838409424
42,0.9991565942764282,0.8721439838409424
43,0.9991603493690491,0.8721439838409424
44,0.9991607069969177,0.8721439838409424
45,0.9991591572761536,0.8721439838409424
46,0.9991565942764282,0.8721439838409424
47,0.9991551637649536,0.8721439838409424
48,0.9991600513458252,0.8721439838409424
49,0.9991599917411804,0.8721439838409424
50,0.9991592764854431,0.8721439838409424
51,0.9991594552993774,0.8721439838409424
52,0.9991595149040222,0.8721439838409424
53,0.9991602301597595,0.8721439838409424
54,0.9991580843925476,0.8721439838409424
55,0.9991577863693237,0.8721439838409424
56,0.999160885810852,0.8721439838409424
57,0.9991589784622192,0.8721439838409424
58,0.9991586208343506,0.8721439838409424
59,0.999159038066864,0.8721439838409424
60,0.9991601705551147,0.8721439838409424
61,0.9991602301597595,0.8721439838409424
62,0.9991598725318909,0.8721439838409424
63,0.9991599917411804,0.8721439838409424
64,0.9991601705551147,0.8721439838409424
65,0.9991573095321655,0.8721439838409424
66,0.9991593360900879,0.8721439838409424
67,0.9991600513458252,0.8721439838409424
68,0.9991579055786133,0.8721439838409424
69,0.9991557598114014,0.8721439838409424
70,0.9991560578346252,0.8721439838409424
71,0.9991591572761536,0.8721439838409424
72,0.999158501625061,0.8721439838409424
73,0.9991596341133118,0.8721439838409424
74,0.9991593360900879,0.8721439838409424
75,0.9991600513458252,0.8721439838409424
76,0.9991604089736938,0.8721439838409424
77,0.9991545677185059,0.8721439838409424
78,0.9991579055786133,0.8721439838409424
79,0.9991596341133118,0.8721439838409424
80,0.9991599917411804,0.8721439838409424
81,0.9991579651832581,0.8721439838409424
82,0.9991586804389954,0.8721439838409424
83,0.9991596341133118,0.8721439838409424
84,0.9991588592529297,0.8721439838409424
85,0.9991598129272461,0.8721439838409424
86,0.9991531372070312,0.8721439838409424
87,0.9991582632064819,0.8721439838409424
88,0.9991579651832581,0.8721439838409424
89,0.9991582632064819,0.8721439838409424
90,0.9991584420204163,0.8721439838409424
91,0.9991602301597595,0.8721439838409424
92,0.9991591572761536,0.8721439838409424
93,0.9991582632064819,0.8721439838409424
94,0.9991595149040222,0.8721439838409424
95,0.9991583228111267,0.8721439838409424
96,0.9991579055786133,0.8721439838409424
97,0.9991574883460999,0.8721439838409424
98,0.9991580843925476,0.8721439838409424
99,0.9991589784622192,0.8721439838409424
100,0.9991593360900879,0.8721439838409424
